ott_id,organism_otol_kingdom,organism_otol_phylum,organism_otol_class,organism_otol_order,organism_otol_family,organism_otol_genus,organism_otol_species,organism_otol_unique_name,organism_otol_kingdom_ott_id,organism_otol_phylum_ott_id,organism_otol_class_ott_id,organism_otol_order_ott_id,organism_otol_family_ott_id,organism_otol_genus_ott_id,organism_otol_species_ott_id,domain,infrakingdom,no rank,section,subclass,subfamily,subgenus,subkingdom,suborder,subphylum,subtribe,superorder,tribe,domain_ott_id,infrakingdom_ott_id,no rank_ott_id,section_ott_id,subclass_ott_id,subfamily_ott_id,subgenus_ott_id,subkingdom_ott_id,suborder_ott_id,subphylum_ott_id,subtribe_ott_id,superorder_ott_id,tribe_ott_id,flags,rank,varietas,varietas_ott_id
132875,Archaeplastida,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Stanhopea,Stanhopea oculata,Stanhopea oculata,5268475.0,916750.0,99252.0,557124.0,568878.0,767484.0,132875.0,Eukaryota,,life,,Petrosaviidae,Epidendroideae,,,,,Stanhopeinae,,Cymbidieae,304358.0,,805080.0,,5308424.0,714629.0,,,,,457000.0,,595052.0,[],species,,
134757,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosa,Rumex acetosa,5268475.0,916750.0,99252.0,216628.0,904376.0,904386.0,134757.0,Eukaryota,,life,,,Polygonoideae,,,,,,,Rumiceae,304358.0,,805080.0,,,839947.0,,,,,,,839950.0,['sibling_higher'],species,,
135898,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Hirschfeldia,Hirschfeldia incana,Hirschfeldia incana,5268475.0,916750.0,99252.0,8844.0,309271.0,135912.0,135898.0,Eukaryota,,life,,,,,,,,,,Brassiceae,304358.0,,805080.0,,,,,,,,,,863077.0,[],species,,
137319,Archaeplastida,Streptophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum nummularium,Helianthemum nummularium,5268475.0,916750.0,99252.0,229284.0,343135.0,343132.0,137319.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
141088,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Platycodon,Platycodon grandiflorus,Platycodon grandiflorus,5268475.0,916750.0,99252.0,1042120.0,1086303.0,141099.0,141088.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
141366,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum viridifolium,Solanum viridifolium,5268475.0,916750.0,99252.0,1050255.0,473827.0,1020645.0,141366.0,Eukaryota,,life,,,Solanoideae,,,,,,,Solaneae,304358.0,,805080.0,,,13867.0,,,,,,,1061420.0,['sibling_higher'],species,,
142063,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis baccifera,Rhipsalis baccifera,5268475.0,916750.0,99252.0,216628.0,584111.0,964565.0,142063.0,Eukaryota,,life,,,Cactoideae,,,Cactineae,,,,Rhipsalideae,304358.0,,805080.0,,,227063.0,,,33109.0,,,,801077.0,[],species,,
142101,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,Vinca minor,Vinca minor,5268475.0,916750.0,99252.0,524062.0,524059.0,142099.0,142101.0,Eukaryota,,life,,,Rauvolfioideae,,,,,Vincinae,,Vinceae,304358.0,,805080.0,,,741503.0,,,,,5518236.0,,99127.0,[],species,,
143403,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,Tragopogon porrifolius,5268475.0,916750.0,99252.0,1042120.0,46248.0,143408.0,143403.0,Eukaryota,,life,,,Cichorioideae,,,,,Scorzonerinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,472093.0,596121.0,578387.0,[],species,,
144403,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Photinia,Photinia villosa,Photinia villosa,5268475.0,916750.0,99252.0,208031.0,208036.0,48007.0,144403.0,Eukaryota,,life,,,Amygdaloideae,,,,,,,Maleae,304358.0,,805080.0,,,731134.0,,,,,,,901808.0,[],species,,
149193,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,Pteris cretica,Pteris cretica,5268475.0,916750.0,166292.0,93178.0,164361.0,5072.0,149193.0,Eukaryota,,life,Pteris sect. Creticae,Polypodiidae,Pteridoideae,Campteria,,Pteridineae,,,,,304358.0,,805080.0,7045663.0,5662210.0,7045651.0,7045656.0,,7045634.0,,,,,[],species,,
149707,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis mesembryanthemoides,Rhipsalis mesembryanthemoides,5268475.0,916750.0,99252.0,216628.0,584111.0,964565.0,149707.0,Eukaryota,,life,,,Cactoideae,,,Cactineae,,,,Rhipsalideae,304358.0,,805080.0,,,227063.0,,,33109.0,,,,801077.0,[],species,,
149964,Archaeplastida,Streptophyta,Magnoliopsida,Commelinales,Pontederiaceae,Eichhornia,Eichhornia azurea,Eichhornia azurea,5268475.0,916750.0,99252.0,402582.0,399488.0,149963.0,149964.0,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],species,,
149965,Archaeplastida,Streptophyta,Magnoliopsida,Commelinales,Pontederiaceae,Eichhornia,Eichhornia crassipes,Eichhornia crassipes,5268475.0,916750.0,99252.0,402582.0,399488.0,149963.0,149965.0,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],species,,
154053,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene (genus in kingdom Archaeplastida),,Silene (genus in kingdom Archaeplastida),5268475.0,916750.0,99252.0,216628.0,317818.0,154053.0,,Eukaryota,,life,,,,,,,,,,Sileneae,304358.0,,805080.0,,,,,,,,,,5920016.0,[],genus,,
156596,Archaeplastida,Streptophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera odorata,Oenothera odorata,5268475.0,916750.0,99252.0,648898.0,1015483.0,277109.0,156596.0,Eukaryota,,life,,,Onagroideae,,,,,,,Onagreae,304358.0,,805080.0,,,5740793.0,,,,,,,5747164.0,[],species,,
158500,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Eranthemum,Eranthemum pulchellum,Eranthemum pulchellum,5268475.0,916750.0,99252.0,23736.0,504642.0,1057236.0,158500.0,Eukaryota,,life,,,,,,,,Erantheminae,,Ruellieae,304358.0,,805080.0,,,,,,,,7054033.0,,777110.0,[],species,,
160980,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Lunaria,Lunaria rediviva,Lunaria rediviva,5268475.0,916750.0,99252.0,8844.0,309271.0,464803.0,160980.0,Eukaryota,,life,,,,,,,,,,Biscutelleae,304358.0,,805080.0,,,,,,,,,,650516.0,[],species,,
161528,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum narbonense,Linum narbonense,5268475.0,916750.0,99252.0,429482.0,1000257.0,1000260.0,161528.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
162547,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus avium,Prunus avium,5268475.0,916750.0,99252.0,208031.0,208036.0,731578.0,162547.0,Eukaryota,,life,,,Amygdaloideae,,,,,,,Amygdaleae,304358.0,,805080.0,,,731134.0,,,,,,,376842.0,['sibling_higher'],species,,
163915,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,Asperula taurina,Asperula taurina,5268475.0,916750.0,99252.0,524062.0,1014022.0,892949.0,163915.0,Eukaryota,,life,,,Rubioideae,,,,,,,Rubieae,304358.0,,805080.0,,,997378.0,,,,,,,521012.0,[],species,,
164209,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix alba (species in kingdom Archaeplastida),Salix alba (species in kingdom Archaeplastida),5268475.0,916750.0,99252.0,429482.0,530183.0,458856.0,164209.0,Eukaryota,,life,,,,,,,,,,Saliceae,304358.0,,805080.0,,,,,,,,,,509390.0,['sibling_higher'],species,,
164367,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,,Adiantum,5268475.0,916750.0,166292.0,93178.0,164361.0,164367.0,,Eukaryota,,life,,Polypodiidae,Vittarioideae,,,Pteridineae,,,,,304358.0,,805080.0,,5662210.0,7045683.0,,,7045634.0,,,,,[],genus,,
166292,Archaeplastida,Streptophyta,Polypodiopsida,,,,,Polypodiopsida,5268475.0,916750.0,166292.0,,,,,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,['sibling_higher'],class,,
166610,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum thomsoniae,Clerodendrum thomsoniae,5268475.0,916750.0,99252.0,23736.0,544714.0,274806.0,166610.0,Eukaryota,,life,,,Teucrioideae,,,,,,,,304358.0,,805080.0,,,1074930.0,,,,,,,,[],species,,
178312,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,Eupatorium cannabinum,Eupatorium cannabinum,5268475.0,916750.0,99252.0,1042120.0,46248.0,394959.0,178312.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Eupatorieae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,557774.0,[],species,,
179065,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera nigra,Lonicera nigra,5268475.0,916750.0,99252.0,659705.0,69534.0,649885.0,179065.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
179381,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,Polygala vulgaris,Polygala vulgaris,5268475.0,916750.0,99252.0,956360.0,299382.0,414981.0,179381.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
184315,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia brandegeeana,Justicia brandegeeana,5268475.0,916750.0,99252.0,23736.0,504642.0,659743.0,184315.0,Eukaryota,,life,,,,,,,,,,Justicieae,304358.0,,805080.0,,,,,,,,,,777115.0,['sibling_higher'],species,,
189106,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Philodendron,Philodendron angustisectum,Philodendron angustisectum,5268475.0,916750.0,99252.0,399481.0,481972.0,161168.0,189106.0,Eukaryota,,life,,,Philodendroideae,,,,,,,Philodendreae,304358.0,,805080.0,,,413471.0,,,,,,,944257.0,[],species,,
195131,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea ptarmica,Achillea ptarmica,5268475.0,916750.0,99252.0,1042120.0,46248.0,828101.0,195131.0,Eukaryota,,life,,,Asteroideae,,,,,Matricariinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,701281.0,596121.0,557765.0,[],species,,
197230,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Indigofera,Indigofera heterantha,Indigofera heterantha,5268475.0,916750.0,99252.0,956360.0,560323.0,759995.0,197230.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Indigofereae,304358.0,,805080.0,,,39538.0,,,,,,,563854.0,[],species,,
201039,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica prostrata,Veronica prostrata,5268475.0,916750.0,99252.0,23736.0,1041309.0,507032.0,201039.0,Eukaryota,,life,,,,Pentasepalae,,,,,,Veroniceae,304358.0,,805080.0,,,,5522033.0,,,,,,705593.0,[],species,,
201059,Archaeplastida,Streptophyta,Magnoliopsida,Commelinales,Pontederiaceae,Heteranthera,Heteranthera zosterifolia,Heteranthera zosterifolia,5268475.0,916750.0,99252.0,402582.0,399488.0,724346.0,201059.0,Eukaryota,,life,,Petrosaviidae,,,,,,,,,304358.0,,805080.0,,5308424.0,,,,,,,,,[],species,,
201942,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Triadenum,Triadenum virginicum,Triadenum virginicum,5268475.0,916750.0,99252.0,429482.0,873015.0,949354.0,201942.0,Eukaryota,,life,,,,,,,,,,Hypericeae,304358.0,,805080.0,,,,,,,,,,1001315.0,[],species,,
202592,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Dysphania,Dysphania botrys,Dysphania botrys,5268475.0,916750.0,99252.0,216628.0,5920024.0,725927.0,202592.0,Eukaryota,,life,,,Chenopodioideae,,,,,,,Dysphanieae,304358.0,,805080.0,,,4724258.0,,,,,,,4724269.0,[],species,,
202596,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Callistephus,Callistephus chinensis,Callistephus chinensis,5268475.0,916750.0,99252.0,1042120.0,46248.0,202600.0,202596.0,Eukaryota,,life,,,Asteroideae,,,,,,campanulids,Astereae,304358.0,,805080.0,,,1084160.0,,,,,,596121.0,1084166.0,[],species,,
202636,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia pontica,Artemisia pontica,5268475.0,916750.0,99252.0,1042120.0,46248.0,465444.0,202636.0,Eukaryota,,life,,,Asteroideae,,,,,Artemisiinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,127124.0,596121.0,557765.0,['sibling_higher'],species,,
205155,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum dilatatum,Viburnum dilatatum,5268475.0,916750.0,99252.0,659705.0,757494.0,757503.0,205155.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
205167,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum farreri,Viburnum farreri,5268475.0,916750.0,99252.0,659705.0,757494.0,757503.0,205167.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
209226,Archaeplastida,Streptophyta,,Cupressales,Cupressaceae,Juniperus,Juniperus sabina,Juniperus sabina,5268475.0,916750.0,,5435764.0,620757.0,836788.0,209226.0,Eukaryota,,life,,Pinidae,,,,,,,,,304358.0,,805080.0,,7580277.0,,,,,,,,,[],species,,
211956,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha wilkesiana,Acalypha wilkesiana,5268475.0,916750.0,99252.0,429482.0,914245.0,560972.0,211956.0,Eukaryota,,life,,,Acalyphoideae,,,,,,,Acalypheae,304358.0,,805080.0,,,195930.0,,,,,,,1094341.0,[],species,,
212806,Archaeplastida,Streptophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,Reseda lutea,Reseda lutea,5268475.0,916750.0,99252.0,8844.0,754878.0,735785.0,212806.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
213388,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex patientia,Rumex patientia,5268475.0,916750.0,99252.0,216628.0,904376.0,904386.0,213388.0,Eukaryota,,life,,,Polygonoideae,,,,,,,Rumiceae,304358.0,,805080.0,,,839947.0,,,,,,,839950.0,['sibling_higher'],species,,
215651,Archaeplastida,Streptophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum ascyron,Hypericum ascyron,5268475.0,916750.0,99252.0,429482.0,873015.0,974217.0,215651.0,Eukaryota,,life,,,,,,,,,,Hypericeae,304358.0,,805080.0,,,,,,,,,,1001315.0,['sibling_higher'],species,,
217265,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago alpina,Plantago alpina,5268475.0,916750.0,99252.0,23736.0,1041309.0,609811.0,217265.0,Eukaryota,,life,,,,,,,,,,Plantagineae,304358.0,,805080.0,,,,,,,,,,705594.0,[],species,,
217276,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago indica,Plantago indica,5268475.0,916750.0,99252.0,23736.0,1041309.0,609811.0,217276.0,Eukaryota,,life,,,,,,,,,,Plantagineae,304358.0,,805080.0,,,,,,,,,,705594.0,[],species,,
217660,Archaeplastida,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus cerasifera,Prunus cerasifera,5268475.0,916750.0,99252.0,208031.0,208036.0,731578.0,217660.0,Eukaryota,,life,,,Amygdaloideae,,,,,,,Amygdaleae,304358.0,,805080.0,,,731134.0,,,,,,,376842.0,['sibling_higher'],species,,
218830,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera xylosteum,Lonicera xylosteum,5268475.0,916750.0,99252.0,659705.0,69534.0,649885.0,218830.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
219648,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula persicifolia,Campanula persicifolia,5268475.0,916750.0,99252.0,1042120.0,1086303.0,590452.0,219648.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,['sibling_higher'],species,,
219663,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula latifolia,Campanula latifolia,5268475.0,916750.0,99252.0,1042120.0,1086303.0,590452.0,219663.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,['sibling_higher'],species,,
220789,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Scorzoneroides,Scorzoneroides autumnalis,Scorzoneroides autumnalis,5268475.0,916750.0,99252.0,1042120.0,46248.0,1035207.0,220789.0,Eukaryota,,life,,,Cichorioideae,,,,,Hypochaeridinae,campanulids,Cichorieae,304358.0,,805080.0,,,578390.0,,,,,472096.0,596121.0,578387.0,[],species,,
222250,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Galega,Galega officinalis,Galega officinalis,5268475.0,916750.0,99252.0,956360.0,560323.0,222252.0,222250.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Galegeae,304358.0,,805080.0,,,39538.0,,,,,,,1090347.0,[],species,,
222777,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana rustica,Nicotiana rustica,5268475.0,916750.0,99252.0,1050255.0,473827.0,797191.0,222777.0,Eukaryota,,life,,,Nicotianoideae,,,,,,,Nicotianeae,304358.0,,805080.0,,,13859.0,,,,,,,484912.0,[],species,,
222787,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana tabacum,Nicotiana tabacum,5268475.0,916750.0,99252.0,1050255.0,473827.0,797191.0,222787.0,Eukaryota,,life,,,Nicotianoideae,,,,,,,Nicotianeae,304358.0,,805080.0,,,13859.0,,,,,,,484912.0,[],species,,
222794,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana sylvestris,Nicotiana sylvestris,5268475.0,916750.0,99252.0,1050255.0,473827.0,797191.0,222794.0,Eukaryota,,life,,,Nicotianoideae,,,,,,,Nicotianeae,304358.0,,805080.0,,,13859.0,,,,,,,484912.0,[],species,,
224064,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,Carlina acaulis,Carlina acaulis,5268475.0,916750.0,99252.0,1042120.0,46248.0,792925.0,224064.0,Eukaryota,,life,,,Carduoideae,,,,,Carlininae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,54959.0,596121.0,557760.0,['sibling_higher'],species,,
225992,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,,Hoya,5268475.0,916750.0,99252.0,524062.0,524059.0,225992.0,,Eukaryota,,life,,,Asclepiadoideae,,,,,,,Marsdenieae,304358.0,,805080.0,,,673329.0,,,,,,,99119.0,[],genus,,
228781,Archaeplastida,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Succisa,Succisa pratensis,Succisa pratensis,5268475.0,916750.0,99252.0,659705.0,69534.0,228783.0,228781.0,Eukaryota,,life,,,,,,,,,campanulids,,304358.0,,805080.0,,,,,,,,,596121.0,,[],species,,
231868,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus chinensis,Dianthus chinensis,5268475.0,916750.0,99252.0,216628.0,317818.0,317820.0,231868.0,Eukaryota,,life,,,,,,,,,,Caryophylleae,304358.0,,805080.0,,,,,,,,,,5920005.0,[],species,,
232467,Archaeplastida,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,Petunia axillaris,Petunia axillaris,5268475.0,916750.0,99252.0,1050255.0,473827.0,1020635.0,232467.0,Eukaryota,,life,,,Petunioideae,,,,,,,,304358.0,,805080.0,,,13861.0,,,,,,,,[],species,,
233335,Archaeplastida,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus giganteus,Dianthus giganteus,5268475.0,916750.0,99252.0,216628.0,317818.0,317820.0,233335.0,Eukaryota,,life,,,,,,,,,,Caryophylleae,304358.0,,805080.0,,,,,,,,,,5920005.0,[],species,,
233588,Archaeplastida,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Hydnophytum,Hydnophytum formicarum,Hydnophytum formicarum,5268475.0,916750.0,99252.0,524062.0,1014022.0,127888.0,233588.0,Eukaryota,,life,,,Rubioideae,,,,,,,Psychotrieae,304358.0,,805080.0,,,997378.0,,,,,,,1098395.0,[],species,,
237293,Archaeplastida,Streptophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis stricta,Oxalis stricta,5268475.0,916750.0,99252.0,431493.0,372826.0,372830.0,237293.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
239550,Archaeplastida,Streptophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium nidus,Asplenium nidus,5268475.0,916750.0,166292.0,93178.0,127293.0,38492.0,239550.0,Eukaryota,,life,,Polypodiidae,,,,Aspleniineae,,,,,304358.0,,805080.0,,5662210.0,,,,680698.0,,,,,[],species,,
242075,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea jacea,Centaurea jacea,5268475.0,916750.0,99252.0,1042120.0,46248.0,1030541.0,242075.0,Eukaryota,,life,,,Carduoideae,,,,,Centaureinae,campanulids,Cardueae,304358.0,,805080.0,,,527107.0,,,,,627941.0,596121.0,557760.0,[],species,,
242982,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Alismataceae,Echinodorus,Echinodorus grandiflorus,Echinodorus grandiflorus,5268475.0,916750.0,99252.0,399481.0,1058522.0,713709.0,242982.0,Eukaryota,,life,,,,,,,,,,,304358.0,,805080.0,,,,,,,,,,,[],species,,
243734,Archaeplastida,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Symphytum,Symphytum asperum,Symphytum asperum,5268475.0,916750.0,99252.0,5261925.0,147029.0,604695.0,243734.0,Eukaryota,,life,,,Boraginoideae,,,,,Boragininae,,Boragineae,304358.0,,805080.0,,,6061933.0,,,,,6061935.0,,6061934.0,[],species,,
245238,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea filipendulina,Achillea filipendulina,5268475.0,916750.0,99252.0,1042120.0,46248.0,828101.0,245238.0,Eukaryota,,life,,,Asteroideae,,,,,Matricariinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,701281.0,596121.0,557765.0,[],species,,
247717,Archaeplastida,Streptophyta,Magnoliopsida,Alismatales,Araceae,Monstera,Monstera deliciosa,Monstera deliciosa,5268475.0,916750.0,99252.0,399481.0,481972.0,247724.0,247717.0,Eukaryota,,life,,,Pothoideae,,,,,,,Monstereae,304358.0,,805080.0,,,1085575.0,,,,,,,61088.0,[],species,,
248831,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Cedronella,Cedronella canariensis,Cedronella canariensis,5268475.0,916750.0,99252.0,23736.0,544714.0,248829.0,248831.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,[],species,,
248845,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,,Clinopodium,5268475.0,916750.0,99252.0,23736.0,544714.0,248845.0,,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,[],genus,,
248847,Archaeplastida,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,Clinopodium menthifolium,Clinopodium menthifolium,5268475.0,916750.0,99252.0,23736.0,544714.0,248845.0,248847.0,Eukaryota,,life,,,Nepetoideae,,,,,,,Mentheae,304358.0,,805080.0,,,394658.0,,,,,,,498490.0,['sibling_higher'],species,,
252960,Archaeplastida,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum cinerariifolium,Tanacetum cinerariifolium,5268475.0,916750.0,99252.0,1042120.0,46248.0,1019571.0,252960.0,Eukaryota,,life,,,Asteroideae,,,,,Anthemidinae,campanulids,Anthemideae,304358.0,,805080.0,,,1084160.0,,,,,177945.0,596121.0,557765.0,['sibling_higher'],species,,
253733,Archaeplastida,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,Anthyllis vulneraria,Anthyllis vulneraria,5268475.0,916750.0,99252.0,956360.0,560323.0,828121.0,253733.0,Eukaryota,,life,,,Papilionoideae,,,,,,,Loteae,304358.0,,805080.0,,,39538.0,,,,,,,1039849.0,['sibling_higher'],species,,
